Clase,Loudness,Duration,Spectral Energy,Zero Crossing Rate,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
REAL,-26.984834671020508,7.56,0.13503453,0.08818718845858896,1967.164908756584,2205.4066627872908,24.16583345664056,-215.85861206054688,94.34809112548828,12.648558616638184,28.658178329467773,11.745363235473633,6.212584972381592,-14.09348201751709,2.875851631164551,-6.42567777633667,3.5419809818267822,4.520596027374268,-5.719387531280518,4.826291561126709,0.03609251230955124,-5.958863258361816,1.7030681371688843,-4.956127166748047,2.2807066440582275,-2.128065347671509,-0.5335268974304199
REAL,-25.344109136873808,7.56,0.13788207,0.17169376677530676,3564.795754531063,3249.0009325428027,16.62708635481947,-115.67330916288695,42.94691052353913,17.325461307421335,15.079652179121762,9.115338733727958,1.4640212016470713,-4.19199233684545,-2.429458385636218,-2.636145611589689,0.9874361114048648,1.0652765015377943,-1.6759238214311776,1.6950087401602645,-0.8917511669581641,-3.021012900657124,-0.8751092690162683,-2.606272475816579,-0.7882811424417245,-0.475716951240455,-1.0978475116878696
REAL,-28.46657371520996,7.56,0.09186594,0.08241168999233128,2062.1216148444805,2322.947164722437,25.21255540616063,-235.74118041992188,89.67292785644531,13.51778507232666,27.17452049255371,12.612763404846191,5.192863464355469,-18.31749153137207,3.1335561275482178,-6.564521312713623,3.770923137664795,3.148124933242798,-5.755912780761719,4.961264610290527,-0.9474257230758667,-6.286004066467285,1.6552393436431885,-6.698919296264648,2.2159993648529053,-2.9013383388519287,-0.35475850105285645
REAL,-26.655872344970703,7.56,0.13587502,0.08741432611196319,1946.2768778179352,2193.695707526402,24.059587924845896,-214.6010284423828,96.14461517333984,13.309507369995117,28.323789596557617,11.929327011108398,6.470653533935547,-13.518006324768066,2.9930148124694824,-6.131266117095947,3.7102208137512207,4.643367767333984,-5.746783256530762,4.918429851531982,0.07583674043416977,-5.927668571472168,1.5817739963531494,-4.679337024688721,2.143554449081421,-2.0741183757781982,-0.2572091817855835
REAL,-28.811338424682617,7.56,0.09301261,0.07838711416794479,1954.143285802884,2232.775380731776,24.892979511506326,-234.02659606933594,96.6884765625,9.305148124694824,27.327619552612305,9.205545425415039,1.1202282905578613,-17.28389549255371,2.6153926849365234,-7.9627485275268555,6.286318302154541,0.28572577238082886,-5.129500865936279,5.724739074707031,-3.677427291870117,-5.65744686126709,0.5877531170845032,-4.930365085601807,2.580354928970337,-3.5416648387908936,0.538057267665863
REAL,-42.968597412109375,7.56,0.04738401,0.07645196271088957,1815.4605740186776,1841.6323625796244,22.700301993397968,-352.8946838378906,99.7020263671875,-6.731349468231201,37.372589111328125,-9.274920463562012,0.9077622294425964,-13.945698738098145,-5.1793317794799805,-5.9106550216674805,-6.205333709716797,-8.347494125366211,1.2468668222427368,-12.219576835632324,4.899200439453125,-3.967520236968994,-7.659154415130615,2.7723584175109863,-5.665299892425537,-2.2306835651397705,-4.480443954467773
REAL,-34.726870690502686,7.56,0.051926263,0.28040524348159507,4221.7288093674915,3225.883360134017,14.502509968098398,-184.46099236142456,27.3335393919153,8.818985963896099,9.205994323872233,-0.5342646515560454,-6.564532733732256,-8.332485347661263,-6.861410864167635,-5.017520947539542,-7.408290756318416,-4.7527298816283245,-3.4357127013541677,-5.226335390480314,-0.611497085273913,-1.6331533430030354,-3.905121430129845,-0.7522420694528658,-2.396859864128851,-3.338762704170212,-2.9202890951693883
REAL,-44.20618438720703,7.56,0.03235942,0.08425847152990798,1811.2702457902494,1859.8297889944758,23.85781764155855,-378.70263671875,96.71709442138672,-8.801152229309082,36.05802917480469,-10.23883056640625,0.15628688037395477,-14.111912727355957,-7.46859884262085,-4.474040985107422,-6.373275279998779,-8.664709091186523,-0.7704859972000122,-11.289631843566895,4.16039514541626,-4.028619766235352,-7.510764122009277,2.8246655464172363,-4.846490383148193,-2.4763808250427246,-3.8856260776519775
REAL,-42.99577713012695,7.56,0.047340073,0.0764100244440184,1816.8059511040276,1842.1083362623242,22.66952172834637,-353.0968322753906,99.60400390625,-6.68063497543335,37.34766387939453,-9.294943809509277,0.7837272882461548,-13.92455005645752,-5.206777572631836,-5.880494117736816,-6.198232650756836,-8.326900482177734,1.1889266967773438,-12.222149848937988,4.908517837524414,-3.936119794845581,-7.621809482574463,2.7771055698394775,-5.6624345779418945,-2.251222848892212,-4.497972011566162
REAL,-43.587158203125,7.56,0.031456463,0.08501935151457055,1863.9535293994418,1921.400343731343,23.7653008193767,-366.931640625,100.08023834228516,-8.834033966064453,36.05392837524414,-13.356705665588379,-2.708858013153076,-17.233240127563477,-5.849967956542969,-7.2365827560424805,-8.378121376037598,-8.388012886047363,-1.454682469367981,-12.214988708496094,7.334057807922363,-9.477155685424805,-4.166989803314209,1.3226878643035889,-6.610366344451904,-1.9776285886764526,-4.754125118255615
REAL,-41.8514289855957,7.56,0.07241993,0.07490174463190184,1420.6114945626473,1443.1786615926324,23.02222475792309,-352.8532409667969,96.1672134399414,-4.350210189819336,20.16201400756836,-10.678035736083984,-17.62249183654785,-9.41482925415039,-11.444191932678223,-19.399953842163086,-10.490803718566895,-8.542405128479004,-12.273931503295898,-2.8337345123291016,-10.942459106445312,-7.52467155456543,-4.575714588165283,-4.322512149810791,-1.2830990552902222,-0.145004540681839,3.0739026069641113
REAL,-35.56054671844218,7.56,0.075416304,0.27751899204371167,3879.502345890604,3079.805411898746,15.042982922155842,-225.7966098563465,31.94465198352,8.982801727169507,5.557180672858168,-4.31074008684347,-10.770472261609042,-6.660277334162624,-7.444467057740892,-11.380959765822274,-8.89924837599801,-6.567170954403757,-7.1255031989574205,-5.91475299669928,-5.858441102653849,-4.727062807324957,-3.2782307072890626,-2.1570153888643735,-0.2779952653252468,1.6811905087246448,2.209069807084256
REAL,-45.64029312133789,7.56,0.05194427,0.07683539829371165,1462.9499819654743,1478.839556128079,23.70779225903268,-392.5287170410156,86.84516143798828,-1.8306655883789062,18.271942138671875,-11.03669548034668,-15.760054588317871,-7.0099334716796875,-12.049744606018066,-20.543188095092773,-11.304768562316895,-9.836788177490234,-12.661267280578613,-3.0422134399414062,-11.524198532104492,-8.655610084533691,-3.3864009380340576,-3.189000129699707,-0.9330998659133911,2.708003520965576,5.712968826293945
REAL,-41.49495315551758,7.56,0.0730155,0.0744643884202454,1412.8836386112455,1444.310947758101,22.979455208469226,-351.3369445800781,96.8241195678711,-4.068504333496094,19.9072208404541,-10.408363342285156,-17.59703254699707,-9.782402992248535,-11.472066879272461,-19.530672073364258,-10.755712509155273,-8.561331748962402,-12.347477912902832,-2.9876630306243896,-11.140868186950684,-7.756940841674805,-4.571994304656982,-4.053120136260986,-1.023653268814087,-0.12482345104217529,2.9269702434539795
REAL,-43.73242950439453,7.56,0.048871458,0.07521029045245399,1460.72319386885,1499.6764929857566,23.95752785053201,-377.3099060058594,93.36491394042969,-4.906006813049316,18.728290557861328,-14.247868537902832,-19.85112953186035,-9.78023624420166,-13.443456649780273,-20.4061336517334,-9.12355899810791,-10.554448127746582,-11.052637100219727,-3.745692253112793,-12.342069625854492,-5.86344575881958,-4.980858325958252,-3.0722198486328125,-0.6300176978111267,1.3189586400985718,1.3815410137176514
REAL,-49.09043884277344,7.56,0.022864321,0.09236453939800614,1678.5311336301215,1698.003607677463,22.870588227947188,-442.17572021484375,109.49658203125,-17.546884536743164,26.328784942626953,-0.4836895763874054,2.369682788848877,-9.844207763671875,-2.6194372177124023,-5.372322082519531,0.9981595873832703,-7.671613693237305,-3.9730255603790283,-0.40921396017074585,-5.755570888519287,-3.676107883453369,-8.272140502929688,-2.8466403484344482,-5.436861515045166,-4.169830799102783,-1.990586757659912
REAL,-39.057722187322746,7.56,0.027434247,0.30461261023773006,4699.013525673597,3341.3433071210297,14.249224225792968,-230.78456643960112,14.392235784324527,6.542258246295007,2.367894757727123,1.2170596985527657,-1.5400706073538797,-4.219482032273425,-4.4436669580326384,-3.0938297074129637,-2.8465088948191566,-3.85058874906574,-3.2825580017915095,-2.050954843676045,-2.89323264711901,-3.8225421964455415,-4.738989882817384,-4.256990328533066,-3.4812736004880844,-2.8729996584976,-2.211577718853338
REAL,-52.12947463989258,7.56,0.016030997,0.09333061733128835,1704.4275562153584,1771.05850082325,23.514155637033372,-479.8646545410156,99.34503936767578,-6.085144519805908,25.157745361328125,2.0754966735839844,-0.543258547782898,-10.843400955200195,-1.6530840396881104,-5.684333801269531,-1.4366531372070312,-6.723862171173096,-1.3147847652435303,-0.8957637548446655,-5.119807720184326,-3.1974565982818604,-7.163311958312988,-2.389521598815918,-6.872161865234375,-4.0880913734436035,-0.8298352956771851
REAL,-49.13456726074219,7.56,0.022867562,0.0926521160851227,1671.2287212925567,1701.6800559298217,22.807938485511723,-442.432373046875,109.81012725830078,-17.34600830078125,26.294586181640625,-0.35038456320762634,2.423445701599121,-9.934247016906738,-2.6673786640167236,-5.399768829345703,0.9192972779273987,-7.664487838745117,-3.8694353103637695,-0.38957643508911133,-5.77833890914917,-3.7474255561828613,-8.319343566894531,-2.8470046520233154,-5.4182868003845215,-4.147421360015869,-1.901405930519104
REAL,-50.983131408691406,7.56,0.015258444,0.0894752923696319,1725.8125496370265,1777.8478444427176,23.61767170222976,-468.05377197265625,101.43682861328125,-13.74774169921875,23.011316299438477,0.5279808044433594,-1.2934656143188477,-10.322490692138672,-3.138735055923462,-4.648723125457764,0.22113154828548431,-8.716545104980469,-1.9929510354995728,-2.0796122550964355,-5.902742385864258,-5.9430928230285645,-8.40000057220459,-2.6230664253234863,-6.329154014587402,-2.5421974658966064,-1.9743776321411133
REAL,-26.56924819946289,7.56,0.16838196,0.06362184863880369,1173.9038147219371,1238.6104041071408,24.948482206035518,-224.23765563964844,148.6199951171875,-11.570760726928711,10.634188652038574,-22.082735061645508,-15.010534286499023,-14.459944725036621,-17.900222778320312,-9.772075653076172,-3.157775402069092,-9.578939437866211,-8.001380920410156,-5.3801164627075195,-4.977138996124268,-5.1241679191589355,-9.246206283569336,-2.9141666889190674,-7.628108501434326,-6.815317153930664,-4.399062633514404
REAL,-23.897170030139172,7.56,0.17183325,0.1513686852952454,3188.441533940452,3150.7068638972705,16.801528004594882,-105.03532033831057,59.531106010969474,17.479110531636234,-1.0080806872770314,-11.01153704778853,-14.279976097838885,-13.423152208399673,-12.482496007682155,-8.877284169156221,-4.959399692138809,-5.092846097017379,-5.623318698085592,-4.42872585290195,-3.722279811798861,-4.535130678011116,-5.2392446723795025,-4.045423763388176,-4.358526558122416,-5.73955719360711,-4.818414224982236
REAL,-27.78736686706543,7.56,0.11978625,0.05680538247699386,1076.9284275693585,1193.610195374819,26.139925765181125,-253.08119201660156,150.2721405029297,-11.675393104553223,6.932379722595215,-20.75005340576172,-18.0760498046875,-16.135229110717773,-17.329511642456055,-9.505126953125,-4.348851680755615,-9.606404304504395,-7.378276348114014,-5.941940784454346,-6.720175743103027,-5.835483074188232,-8.862662315368652,-4.327368259429932,-7.979640483856201,-6.244637966156006,-4.550355911254883
REAL,-26.54915428161621,7.56,0.16847226,0.06393339004984662,1160.801127593726,1231.1743088998214,24.90845727307387,-223.37306213378906,149.0667266845703,-11.907461166381836,10.615823745727539,-22.163145065307617,-15.283833503723145,-13.998866081237793,-17.717748641967773,-9.864468574523926,-3.5345189571380615,-9.757587432861328,-7.895217418670654,-5.293915748596191,-4.933499336242676,-5.464659690856934,-9.430683135986328,-3.038804054260254,-7.7294158935546875,-6.780154228210449,-4.4328131675720215
REAL,-28.28329086303711,7.56,0.1207069,0.06671629361579755,1196.743145990097,1289.285536892756,25.519091710472793,-252.69801330566406,148.32981872558594,-15.134356498718262,8.281826972961426,-27.04090690612793,-14.79278564453125,-17.185178756713867,-17.632722854614258,-7.666691303253174,-2.970094919204712,-10.64860725402832,-6.558416366577148,-5.030097961425781,-5.081633567810059,-7.052804946899414,-8.709550857543945,-3.113456964492798,-9.007180213928223,-5.230238437652588,-6.3207926750183105
REAL,-45.48292541503906,7.56,0.019353755,0.08024587806748466,1512.3316629829637,1505.2793598635492,23.90067191102735,-421.0740051269531,133.92803955078125,-18.145591735839844,32.03972625732422,0.09751985967159271,4.937069892883301,-35.74383544921875,1.8758013248443604,-4.115345001220703,-16.362972259521484,3.0133626461029053,-10.399266242980957,-3.6533772945404053,-6.684962749481201,1.9984980821609497,-9.08971881866455,-6.801345348358154,-1.5136607885360718,-10.310224533081055,-2.5531647205352783
REAL,-45.39107132230748,7.56,0.019361332,0.09254427482745399,1920.518931019784,2081.286133479308,17.621762495049765,-401.24451172002097,110.67039970866621,-2.525207412117396,22.143822289238955,6.546012523467368,-0.7788610461352723,-30.223076123794634,-1.4191939105516667,-3.5741885541184755,-14.859188642196955,0.5357410541019485,-7.989711209119531,-5.684079374565001,-4.754810971931776,0.2975850190733794,-8.090551920210903,-6.607320125366451,-2.46734397354003,-8.503545546676888,-4.41249856136653
REAL,-47.21834182739258,7.56,0.012543092,0.09415590251150306,1623.0402121270215,1595.1153502751963,24.921376156015945,-445.77435302734375,131.65103149414062,-18.749710083007812,30.089855194091797,-5.242727279663086,9.168288230895996,-38.99017333984375,2.2407126426696777,-3.5646584033966064,-16.122882843017578,3.5557658672332764,-11.835519790649414,-2.2517247200012207,-7.554662227630615,1.2607322931289673,-9.508137702941895,-7.113318920135498,-1.068948745727539,-11.13084888458252,-3.1678905487060547
REAL,-44.918212890625,7.56,0.019919358,0.07961380847392638,1491.9598209914554,1483.6491717425745,24.03429770862052,-416.9046630859375,135.67816162109375,-18.488807678222656,32.45045471191406,-0.4298480451107025,4.53325080871582,-36.535099029541016,1.38397216796875,-4.219621658325195,-16.874971389770508,3.0524096488952637,-10.71845817565918,-3.9028236865997314,-6.71922492980957,1.7195335626602173,-9.096796989440918,-6.732528209686279,-1.4567110538482666,-10.339103698730469,-2.6091372966766357
REAL,-46.7659912109375,7.56,0.013819768,0.08793256326687117,1604.3951272747474,1630.996053994173,24.585717984057016,-441.278564453125,124.9670639038086,-13.91678524017334,28.670114517211914,-0.8720701336860657,0.9983797669410706,-36.08395767211914,6.568721771240234,-7.907440662384033,-14.525860786437988,2.068709135055542,-11.74290657043457,-3.7109031677246094,-5.994571208953857,0.1244313046336174,-12.684956550598145,-3.872760057449341,-6.29196834564209,-9.403705596923828,-5.083474159240723
ARTIFICIAL,-43.43293762207031,7.56,0.0354636,0.17417261790644173,3065.0403549079733,2584.606556142387,22.549285947919373,-306.1806945800781,66.54032135009766,-7.8301777839660645,-3.5385615825653076,12.221915245056152,2.34299635887146,-14.399484634399414,-15.302083969116211,-13.14351749420166,-2.7653820514678955,-15.915940284729004,-5.282576084136963,-6.2965545654296875,-12.504490852355957,-7.769069194793701,-4.504977703094482,-10.323847770690918,-2.526249647140503,-3.410897970199585,-2.9399876594543457
ARTIFICIAL,-42.322896516747846,7.56,0.035556585,0.23781693347392638,3597.2246969470575,2792.0981399847287,17.420992577475914,-283.6932088827989,50.09269414943932,-2.90391837093059,-3.996557509795288,10.889118539838329,2.4871436403212765,-14.674187068139927,-16.7105789659135,-12.315649078035023,-3.825745255324523,-14.581304334528248,-5.90927700513483,-6.3509981183328845,-11.456531728979366,-7.806380780995193,-4.678896483763359,-9.433644674877396,-3.036678025785966,-2.771472855725927,-3.1635886978037275
ARTIFICIAL,-46.18968963623047,7.56,0.02302376,0.18374652511503067,3129.9349748632717,2648.4969059966743,23.46134348408047,-340.3277587890625,60.3966178894043,-6.50182580947876,-3.316601037979126,9.963202476501465,6.799107551574707,-20.311634063720703,-15.809284210205078,-13.030243873596191,-4.509993076324463,-14.975499153137207,-4.290612697601318,-6.702491283416748,-10.751660346984863,-7.228719234466553,-3.4775521755218506,-10.903661727905273,-2.683513879776001,-1.6390573978424072,-3.3637163639068604
ARTIFICIAL,-42.47703170776367,7.56,0.036083445,0.17754115941334356,3101.807365276329,2581.9396156877947,22.783121894742983,-298.1097412109375,65.0228271484375,-7.967468738555908,-2.5306572914123535,12.959443092346191,1.1491870880126953,-14.549474716186523,-15.961475372314453,-13.828535079956055,-2.6548683643341064,-16.37717056274414,-5.642439365386963,-6.240994453430176,-12.984989166259766,-8.498435974121094,-4.9316277503967285,-10.423725128173828,-2.8854942321777344,-3.744802713394165,-2.828784227371216
ARTIFICIAL,-44.26545715332031,7.56,0.0246339,0.18791638707822086,3120.4641688512165,2633.3945454549284,23.3202592875558,-324.5137634277344,64.26837158203125,-10.010232925415039,-4.396791458129883,11.246862411499023,-2.526167869567871,-20.243396759033203,-19.0733642578125,-13.128687858581543,-4.897651195526123,-18.52778434753418,-3.213035821914673,-9.779664993286133,-11.842344284057617,-7.608181476593018,-6.108668327331543,-11.077467918395996,-0.10397008806467056,-5.270438194274902,-1.690360188484192
ARTIFICIAL,-45.0214958190918,7.56,0.035446063,0.14265151696702455,2710.832766975028,2452.6100119550474,22.14053453651893,-318.27618408203125,74.1419906616211,-8.836197853088379,-1.9997705221176147,-7.005617618560791,11.783239364624023,-15.622681617736816,-16.35702896118164,-13.756227493286133,-5.517820835113525,-10.580086708068848,-5.122001647949219,-1.6059257984161377,-14.237682342529297,-5.57171630859375,-4.479125022888184,-10.427069664001465,-5.143743991851807,0.5877373218536377,-4.735507965087891
ARTIFICIAL,-39.193910941436506,7.56,0.036940202,0.27830383675230064,4006.7872805762527,2995.445907614448,15.589908506853979,-226.21053586733584,33.24807864330803,-0.0686335330663331,-3.208047003150631,-3.023938792615881,4.656320076510971,-11.213241240100492,-16.979370426518702,-11.4142746988923,-5.837779953858287,-7.232500471416358,-3.828389753169955,-1.7921945924465246,-8.658273943999271,-5.059970826935224,-3.9046549288947903,-6.948667306847861,-3.4603646267000605,0.19177062660277852,-2.0367232350578215
ARTIFICIAL,-48.377105712890625,7.56,0.02259388,0.14793424079754602,2655.871217502293,2471.886044334406,22.70366052223957,-360.3289489746094,74.34705352783203,-10.560450553894043,-3.8833014965057373,-7.682307243347168,11.288243293762207,-15.1130952835083,-17.04836082458496,-12.812024116516113,-4.30532693862915,-9.213702201843262,-4.810967922210693,-1.8451251983642578,-14.080870628356934,-5.397655963897705,-4.207455158233643,-10.28700065612793,-4.82487678527832,0.15318992733955383,-5.130413055419922
ARTIFICIAL,-45.31668472290039,7.56,0.035081137,0.14342437931365032,2713.7760906312296,2454.8526403056876,22.015455047583902,-320.6081848144531,74.06669616699219,-9.166840553283691,-1.6618902683258057,-6.821714401245117,11.683187484741211,-15.128711700439453,-16.190210342407227,-13.3405179977417,-5.214505672454834,-10.456464767456055,-5.048530578613281,-1.5428522825241089,-14.236831665039062,-5.407561302185059,-4.309078216552734,-10.315285682678223,-4.9536871910095215,0.6286073327064514,-4.631624698638916
ARTIFICIAL,-46.19316482543945,7.56,0.02373817,0.16181730492714724,2754.3504634395904,2413.7662055780843,22.88897317878701,-339.77703857421875,72.4825210571289,-12.389305114746094,-3.308140993118286,-9.032468795776367,11.464795112609863,-23.988862991333008,-17.823877334594727,-15.348010063171387,-3.4039483070373535,-13.197236061096191,-1.784334659576416,-7.147092342376709,-13.155824661254883,-5.545823574066162,-5.324287414550781,-11.956084251403809,-0.2354673594236374,-2.410473346710205,-5.664462566375732
ARTIFICIAL,-44.83564376831055,7.56,0.029143568,0.14480235093941718,2627.026184777454,2262.785430648811,23.53516137579519,-334.00628662109375,79.58960723876953,-24.27647590637207,17.43076515197754,8.75461196899414,-2.3964474201202393,-3.2998757362365723,-6.776838779449463,-24.6083984375,12.67041301727295,-14.892460823059082,-1.1571648120880127,-12.827455520629883,-13.780847549438477,-1.126511573791504,-6.282532215118408,-15.084050178527832,-0.03565610572695732,-1.0356519222259521,-2.1583597660064697
ARTIFICIAL,-37.124012835515714,7.56,0.033515394,0.3171970858895706,4509.998195514706,3158.17897549368,14.594832616148429,-186.77704169468174,18.78812253230659,-2.5131540089600564,4.6116439577801085,4.126886001231572,-1.4447618413088674,-3.310870458467021,-9.597590160468734,-8.714850839833508,0.4525637062001147,-4.7381891568722,-5.124211423908188,-7.923133378359055,-6.961265675808532,-2.3883896781166825,-4.198139053476073,-7.422436287929115,-2.769210006822139,1.1451962620932645,-2.186169553841099
ARTIFICIAL,-45.83427047729492,7.56,0.020971263,0.1768791339148773,2756.5234153257366,2279.696984987816,24.572582473072412,-347.56304931640625,74.03045654296875,-28.82319450378418,16.774351119995117,8.99977970123291,-3.2087318897247314,-5.661109924316406,-11.40727710723877,-25.59400749206543,14.574189186096191,-16.973024368286133,-0.5122165679931641,-15.589029312133789,-13.433560371398926,-0.2850446105003357,-6.944494724273682,-16.263507843017578,1.03502357006073,-1.3636122941970825,-1.5963387489318848
ARTIFICIAL,-44.395572662353516,7.56,0.02982544,0.14506895849309817,2624.159154022443,2254.155708649294,23.66509712089154,-330.2279968261719,79.75690460205078,-24.89949607849121,17.800058364868164,9.013249397277832,-2.8783206939697266,-3.6939690113067627,-6.967102527618408,-25.21052360534668,12.937649726867676,-15.250500679016113,-1.3975780010223389,-12.878430366516113,-13.953475952148438,-1.2552485466003418,-6.434853553771973,-15.295132637023926,-0.12563952803611755,-0.9711112976074219,-2.3277909755706787
ARTIFICIAL,-46.03499984741211,7.56,0.020482216,0.16707007285276074,2716.854536410618,2307.5973227868453,24.166165690660986,-352.8063659667969,76.89373779296875,-26.1509952545166,19.18993377685547,6.5320048332214355,-4.730587959289551,-4.464357376098633,-13.314579963684082,-22.145341873168945,13.525753021240234,-20.675167083740234,0.23182004690170288,-20.01897621154785,-7.987433433532715,-2.085186243057251,-9.548049926757812,-14.371206283569336,4.942849159240723,-3.935734748840332,-2.9088497161865234
ARTIFICIAL,-45.183860778808594,7.56,0.029047294,0.13131919814033743,2390.126386032707,2314.2664120114982,22.859028314087297,-337.8675537109375,96.50922393798828,-13.385458946228027,-0.5948212742805481,8.480259895324707,2.1953752040863037,-12.661528587341309,-14.997550964355469,-9.749695777893066,-17.160188674926758,-11.384596824645996,3.0180227756500244,-13.326408386230469,-10.036319732666016,-9.875802040100098,1.0425525903701782,-13.220907211303711,-1.8141010999679565,-0.018081853166222572,-0.47013750672340393
ARTIFICIAL,-39.96271073930852,7.56,0.030543886,0.26986825393021474,3886.379995173092,3096.6098678853723,15.179807195020933,-237.4078139213075,41.608008541145665,2.423090540183483,-3.015837687440139,6.302132135572722,1.1052426734627663,-10.445003679598035,-14.275944047615829,-12.10978075305088,-13.533901009964875,-7.749255394588207,-1.233107403346959,-7.637682812903703,-8.785508235511067,-4.630458070677961,-2.1676957552753184,-6.849115639841053,-3.4249603173629866,0.7509083404124932,-1.4033381616752205
ARTIFICIAL,-46.902767181396484,7.56,0.01916202,0.14460014858128833,2463.2982243613465,2358.608462468553,23.55163468186445,-365.3731689453125,92.86034393310547,-13.71728515625,-3.258788585662842,8.563358306884766,0.5894576907157898,-13.867056846618652,-17.573558807373047,-10.670392990112305,-17.51236343383789,-11.286663055419922,3.7116594314575195,-13.192634582519531,-10.39129638671875,-8.205155372619629,0.6117585301399231,-13.573559761047363,-0.8410959839820862,-0.4739849865436554,-1.1332820653915405
ARTIFICIAL,-45.18522262573242,7.56,0.02904774,0.13140607026457055,2384.84344982933,2313.028639724483,22.83265147490945,-337.7836608886719,96.6131591796875,-13.287203788757324,-0.5663491487503052,8.389937400817871,2.0201473236083984,-12.735380172729492,-15.04198932647705,-9.742853164672852,-17.141035079956055,-11.323180198669434,3.014730930328369,-13.275022506713867,-10.054463386535645,-9.790780067443848,1.0050595998764038,-13.232988357543945,-1.8430705070495605,0.047043971717357635,-0.49330711364746094
ARTIFICIAL,-46.11415100097656,7.56,0.019831797,0.1345050086273006,2383.0259087890695,2343.035213950513,23.60347187811199,-358.8873596191406,94.82618713378906,-15.296307563781738,-2.0977325439453125,8.375397682189941,-0.9552203416824341,-16.18109893798828,-18.535354614257812,-10.856390953063965,-20.200162887573242,-6.912073612213135,-0.12034036219120026,-15.026540756225586,-11.002732276916504,-7.336319446563721,-1.801734447479248,-13.550374984741211,1.5652379989624023,-0.7993723750114441,-4.343923091888428
ARTIFICIAL,-45.027557373046875,7.56,0.028560238,0.10111166363113497,1922.1593070424296,2016.6082592495993,23.24305473662957,-353.9975891113281,119.86882019042969,-15.968918800354004,-7.389541149139404,11.089231491088867,9.524255752563477,-23.384031295776367,-10.785656929016113,-16.266061782836914,-12.075668334960938,-14.40918254852295,1.812644124031067,-8.445588111877441,-13.059926986694336,-11.528655052185059,4.592239856719971,-11.705707550048828,-4.535717487335205,2.701373815536499,-2.64835786819458
ARTIFICIAL,-38.49067087029214,7.56,0.031247765,0.269324554256135,4017.193706152268,3222.669745024391,14.558227658094546,-212.12267069504782,38.867638959206225,4.4219717698421075,-3.3534060280802738,5.09510923292072,1.832678373631245,-10.847699837169502,-13.946835928511307,-13.26590693866311,-11.502851340688677,-6.708400250667755,-2.6172497792107645,-5.8797656984536175,-8.224117336640518,-4.922056349828599,-1.781824315055124,-3.9061373266550934,-2.646895095624215,0.029280333402724155,-1.7242059796365896
ARTIFICIAL,-43.9214973449707,7.56,0.021127213,0.10857367954371165,1889.6014144337857,1962.9115020913632,24.529014723328427,-364.84527587890625,122.16763305664062,-18.364315032958984,-11.841174125671387,10.427282333374023,8.459595680236816,-27.504194259643555,-15.121700286865234,-20.5408935546875,-14.082465171813965,-18.05490493774414,2.247619152069092,-9.397876739501953,-14.10521411895752,-12.71579647064209,4.745389461517334,-12.693516731262207,-5.900457859039307,3.4846348762512207,-3.031170606613159
ARTIFICIAL,-45.25007629394531,7.56,0.028323565,0.10182910755368098,1922.4132639359777,2016.4315495211943,23.188272481813545,-355.2795715332031,120.03477478027344,-16.07101821899414,-7.577940940856934,11.090007781982422,9.703535079956055,-23.200260162353516,-10.742877960205078,-16.127138137817383,-11.847591400146484,-14.266583442687988,1.863082766532898,-8.316280364990234,-12.942252159118652,-11.437846183776855,4.490793704986572,-11.617175102233887,-4.582014083862305,2.7464101314544678,-2.652897357940674
ARTIFICIAL,-46.043094635009766,7.56,0.020089276,0.1079161474309816,1930.8699512677688,2043.9305664630238,23.809512803495824,-376.2373046875,118.5787582397461,-19.258678436279297,-9.280917167663574,11.412285804748535,3.082664728164673,-27.405353546142578,-13.431417465209961,-18.64069366455078,-12.82147216796875,-12.082792282104492,1.4108942747116089,-12.862422943115234,-13.614510536193848,-7.607838153839111,2.821307420730591,-15.693113327026367,0.7975773811340332,0.8967468738555908,-6.418298244476318
ARTIFICIAL,-47.16037368774414,7.56,0.02349556,0.16481289541794478,2740.230783143727,2394.8871961878226,23.141152354554446,-342.0760803222656,71.93270874023438,-21.52651023864746,-1.7790920734405518,6.9505157470703125,6.568048000335693,-17.835586547851562,-4.474360942840576,-15.55790901184082,1.3225553035736084,-11.85897445678711,-18.990175247192383,-4.807347774505615,-15.107193946838379,0.14883726835250854,-0.38215401768684387,-8.14116096496582,5.2738938331604,5.435373306274414,-1.6960599422454834
ARTIFICIAL,-42.01467525191298,7.56,0.02457643,0.2893395921203988,3987.298105754722,2966.0386292617804,15.747084362121031,-257.22632085013794,32.4970212839839,-9.081420056070176,-6.079358671008326,3.9270572429853154,3.4876311718739963,-12.625738512376111,-10.445919616152453,-9.120096326030396,-2.034012314341529,-10.213476251353653,-13.074075217513611,-6.43091354001733,-7.796933869556839,-0.4794337825560827,-2.3178259059971027,-4.662718328554143,3.6998499509607488,5.238036379210839,0.5438130732300046
